"Codigo","Descricao","Pasta","Familia","Subfamilia","Segmento","TemProjeto","TemBloco","TemRender"
"S207278","GRELHA DE PISO  - 980X165X750 MM COM PUXADOR PARA GRELHA","D:\2022\AUXILIARES\GRELHA DE PISO\S207278 - GRELHA DE PISO  - 980X165X750 MM COM PUXADOR PARA GRELHA","AUXILIARES","GRELHA DE PISO","S207278 - GRELHA DE PISO  - 980X165X750 MM COM PUXADOR PARA GRELHA","True","True","True"
"S207282","MODULO LIXEIRA PORTA BASCULANTE E PEDAL","D:\2022\BAR\MÓDULO LIXEIRA\S207282 - MODULO LIXEIRA PORTA BASCULANTE E PEDAL","BAR","MÓDULO LIXEIRA","S207282 - MODULO LIXEIRA PORTA BASCULANTE E PEDAL","False","False","False"
"S207283","REFRIG. HORIZ.DIR INOXIDÁVEL-3P-2000X700X900MM TMP ENC. C CAB 10GN'S 1_6X65MM","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\HORIZONTAL\ESPECIAL\S207283 - REFRIG. HORIZ.DIR INOXIDÁVEL-3P-2000X700X900MM TMP ENC. C CAB 10GN'S 1_6X65MM","REFRIGERAÇÃO","REFRIGERADOR","HORIZONTAL","False","False","False"
"S207285","MODULO CUBA - 304 DE GELO 700X700900 COM TAMPA","D:\2022\BAR\MODULO CUBA GELO\S207285 - MODULO CUBA - 304 DE GELO 700X700900 COM TAMPA","BAR","MODULO CUBA GELO","S207285 - MODULO CUBA - 304 DE GELO 700X700900 COM TAMPA","True","True","True"
"S207286","GRELHA DE PISO L PRO-800X150X75 MM C SAIDA CENTRAL","D:\2022\AUXILIARES\GRELHA DE PISO\S207286 - GRELHA DE PISO L PRO-800X150X75 MM C SAIDA CENTRAL","AUXILIARES","GRELHA DE PISO","S207286 - GRELHA DE PISO L PRO-800X150X75 MM C SAIDA CENTRAL","True","True","True"
"S207287","CUBA DE GELO 304 COM ISOLANTE 200X400X200MM","D:\2022\BAR\MODULO CUBA GELO\S207287 - CUBA DE GELO 304 COM ISOLANTE 200X400X200MM","BAR","MODULO CUBA GELO","S207287 - CUBA DE GELO 304 COM ISOLANTE 200X400X200MM","True","True","True"
"S207288","PRATELEIRA SUP. TUBULAR L PRO-INOX-304 - 2200X400 MM","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\TUBULAR\S207288 - PRATELEIRA SUP. TUBULAR L PRO-INOX-304 - 2200X400 MM","MOBILIARIO","PRATELEIRA SUPERIOR","TUBULAR","True","True","True"
"S207290","MODULO CUBA DE GELO COM ISOLAMENTO - 400X680X250","D:\2022\BAR\MODULO CUBA GELO\S207290 - MODULO CUBA DE GELO COM ISOLAMENTO - 400X680X250","BAR","MODULO CUBA GELO","S207290 - MODULO CUBA DE GELO COM ISOLAMENTO - 400X680X250","True","True","True"
"S207291","PORTA CONDIMENTOS E UTENSILIOS 304 - 200X680X250MM","D:\2022\BAR\PORTA CONDIMENTOS\S207291 - PORTA CONDIMENTOS E UTENSILIOS 304 - 200X680X250MM","BAR","PORTA CONDIMENTOS","S207291 - PORTA CONDIMENTOS E UTENSILIOS 304 - 200X680X250MM","True","True","True"
"S207292","GABINETE NEUTRO ABERTO - INOX 304 - 900X700X900 MM C TAMPO DE CENTRO","D:\2022\MOBILIARIO\GABINETES\ABERTO\S207292 - GABINETE NEUTRO ABERTO - INOX 304 - 900X700X900 MM C TAMPO DE CENTRO","MOBILIARIO","GABINETES","ABERTO","True","True","True"
"S207293","EST MANIPULAÇÃO REFRIG CAB DIR CENTRO 2P INOXIDAVEL-1530X700X1050MM CAB 8GN'S 1_3","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\HORIZONTAL\ESPECIAL\S207293-EST MANIPULAÇÃO REFRIG CAB DIR CENTRO 2P INOXIDAVEL-1530X700X1050MM CAB 8GN'S 1_3","REFRIGERAÇÃO","REFRIGERADOR","HORIZONTAL","False","False","False"
"S207294","PRAT SUP LISA SOBRE MONT ESQ 3 PL 304 1890X450X1045MM C SUP BISN","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S207294 - PRAT SUP LISA SOBRE MONT ESQ 3 PL 304 1890X450X1045MM C SUP BISN","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","False","False","False"
"S207295","EST MANIPULAÇÃO REFRIG CAB ESQ CENTRO 2P INOXIDAVEL-1500X700X1050MM CAB 5GN'S 1_3","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\HORIZONTAL\ESPECIAL\S207295-EST MANIPULAÇÃO REFRIG CAB ESQ CENTRO 2P INOXIDAVEL-1500X700X1050MM CAB 5GN'S 1_3","REFRIGERAÇÃO","REFRIGERADOR","HORIZONTAL","False","False","False"
"S207297","PRATEL SUP TUBULAR L PRO INOX 304 - 1200X400 (6 TUBOS)","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\TUBULAR\S207297 - PRATEL SUP TUBULAR L PRO INOX 304 - 1200X400 (6 TUBOS)","MOBILIARIO","PRATELEIRA SUPERIOR","TUBULAR","True","True","True"
"S207298","SUPORTE PARA CESTO DE FRITURA INOX 304 - 1200X100","D:\2022\ACESSORIOS\S207298 -  SUPORTE PARA CESTO DE FRITURA INOX 304 - 1200X100","ACESSORIOS","S207298 -  SUPORTE PARA CESTO DE FRITURA INOX 304 - 1200X100","","False","False","False"
"S207300","GUICHE PARA DEVOLUCAO 4 BOX-1640X400X800mm","D:\2022\MOBILIARIO\GUICHE\COM PRATELEIRA\S207300 -  GUICHE PARA DEVOLUCAO 4 BOX-1640X400X800mm","MOBILIARIO","GUICHE","COM PRATELEIRA","True","True","True"
"S207301","PLATIBANDA LISA INOX 304 920X300X30MM","D:\2022\MOBILIARIO\PLATIBANDA\S207301 - PLATIBANDA LISA INOX 304 920X300X30MM","MOBILIARIO","PLATIBANDA","S207301 - PLATIBANDA LISA INOX 304 920X300X30MM","True","True","True"
"S207305","ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 900X400X1750MM","D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207305 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 900X400X1750MM","MOBILIARIO","ESTANTES","PLANOS PERFURADOS","True","True","True"
"S207306","BANCADA DE ENCOSTO L PRO CONTRAV INOX-304 - 700X700X900 MM COM FURA PARA DETRITO","D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S207306 - BANCADA DE ENCOSTO L PRO CONTRAV INOX-304 - 700X700X900 MM COM FURA PARA DETRITO","MOBILIARIO","MESAS","ESPECIAIS","True","True","True"
"S207307","ESTANTE 6 PLANOS PERFURADOS LP INOX 304 - 600X750X2060","D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207307 - ESTANTE 6 PLANOS PERFURADOS LP INOX 304 - 600X750X2060","MOBILIARIO","ESTANTES","PLANOS PERFURADOS","True","True","True"
"S207308","ESTANTE 6 PLANOS PERFURADOS LP INOX 304 - 800X750X2060","D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207308 - ESTANTE 6 PLANOS PERFURADOS LP INOX 304 - 800X750X2060","MOBILIARIO","ESTANTES","PLANOS PERFURADOS","True","True","True"
"S207312","PRATEL SUP. SOBRE MONTANTES 03 PLANOS INOX 304 1600X400X1000 C SUPORTE GN'S E ETIQUETA","D:\2022\LINHA DELIVERY\PRATELEIRA\S207312 - PRATEL SUP. SOBRE MONTANTES 03 PLANOS INOX 304 1600X400X1000 C SUPORTE GN'S E ETIQUETA","LINHA DELIVERY","PRATELEIRA","S207312 - PRATEL SUP. SOBRE MONTANTES 03 PLANOS INOX 304 1600X400X1000 C SUPORTE GN'S E ETIQUETA","True","False","False"
"S207313","ESTAÇÃO DE MONTAGEM CENTRO - REFRIGERADOR 1P. CAB.ESQ. CCAB. REFRIGERADO P5GN'S-CT.AQUEC. CROD 1600X800X900MM","D:\2022\LINHA DELIVERY\REFRIGERADOR\S207313 - ESTAÇÃO DE MONTAGEM CENTRO - REFRIGERADOR 1P. CAB.ESQ. CCAB. REFRIGERADO P5GN'S-CT.AQUEC. CROD 1600X800X900MM","LINHA DELIVERY","REFRIGERADOR","S207313 - ESTAÇÃO DE MONTAGEM CENTRO - REFRIGERADOR 1P. CAB.ESQ. CCAB. REFRIGERADO P5GN'S-CT.AQUEC. CROD 1600X800X900MM","True","True","True"
"S207315","MODULO C GAVETA PARA MASSA PIZZA 304 - 500X690X845MM","D:\2022\MOBILIARIO\GABINETES\COM GAVETAS\S207315 - MODULO C GAVETA PARA MASSA PIZZA 304 - 500X690X845MM","MOBILIARIO","GABINETES","COM GAVETAS","False","False","False"
"S207318","REFRIG HORIZ 3P CAB. DIR. INOXIDÁVEL - 2500X700X1050MM C_TMP C CUBA RED. E PISTA REFRIG","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\HORIZONTAL\SUSHI CASE\S207318 - REFRIG HORIZ 3P CAB. DIR. INOXIDÁVEL - 2500X700X1050MM C_TMP C CUBA RED. E PISTA REFRIG","REFRIGERAÇÃO","REFRIGERADOR","HORIZONTAL","False","False","False"
"S207321","DUTO BICO DE FLAUTA Ø 500X650MM","D:\2022\EXAUSTÃO\DUTOS\S207321 - DUTO BICO DE FLAUTA Ø 500X650MM","EXAUSTÃO","DUTOS","S207321 - DUTO BICO DE FLAUTA Ø 500X650MM","True","True","True"
"S207323","COIFA DE ENCOSTO CFILTROS E ILUMINAÇÃO - INOX 430 - 1520X900X450","D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S207323 - COIFA DE ENCOSTO CFILTROS E ILUMINAÇÃO - INOX 430 - 1520X900X450","EXAUSTÃO","COIFAS","ENCOSTO","True","True","True"
"S207324","FREEZER VERT 2 PORTAS BI-P INOXIDÁVEL - 700x800xX2050mm PORTA INVERTIDA","D:\2022\REFRIGERAÇÃO\FREEZER\VERTICAL\S207324 - FREEZER VERT 2 PORTAS BI-P INOXIDÁVEL - 700x800xX2050mm PORTA INVERTIDA","REFRIGERAÇÃO","FREEZER","VERTICAL","False","False","False"
"S207325","BANCADA DE CENTRO L PRO PRAT LISA-INOX 430- 1600X700X900 MM C RECORTES P 5 GN'S  TAMPO AQUECIDO COM BANDEJAS COLETORAS","D:\2022\DISTRIBUIÇÃO\BANCADA AQUECIDA\S207325- BANCADA DE CENTRO L PRO PRAT LISA-INOX 430- 1600X700X900 MM C RECORTES P 5 GN'S  TAMPO AQUECIDO COM BANDEJAS COLETORAS","DISTRIBUIÇÃO","BANCADA AQUECIDA","S207325- BANCADA DE CENTRO L PRO PRAT LISA-INOX 430- 1600X700X900 MM C RECORTES P 5 GN'S  TAMPO AQUECIDO COM BANDEJAS COLETORAS","True","True","True"
"S207327","BANCADA LP-304 APOIO FORNO.COM. SOLDADO-TAMPO CTO 860X700X700 C ROD","D:\2022\MOBILIARIO\MESAS\MESA P FORNO COMBINADO\S207327 - BANCADA LP-304 APOIO FORNO.COM. SOLDADO-TAMPO CTO 860X700X700 C ROD","MOBILIARIO","MESAS","MESA P FORNO COMBINADO","True","True","True"
"S207329","GAVETA AQUECIDA 500X600X205MM","D:\2022\LINHA DELIVERY\S207329 - GAVETA AQUECIDA 500X600X205MM","LINHA DELIVERY","S207329 - GAVETA AQUECIDA 500X600X205MM","","False","False","False"
"S207331","GABINETE NEUTRO COM PORTAS DE CORRER TAMPO DE ENC. - INOX 304 - 1000X500X900","D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S207331 - GABINETE NEUTRO COM PORTAS DE CORRER TAMPO DE ENC. - INOX 304 - 1000X500X900","MOBILIARIO","GABINETES","COM PORTAS DE CORRER","True","True","True"
"S207334","BANCADA ENC. 1 PRAT LISA 304-1600X800X900MM TAMPO AQUEC. CRECORTE P5GN 14-03 BANDEJAS COLETORAS PRAT. PARCIAL EMBALA","D:\2022\DISTRIBUIÇÃO\BANCADA AQUECIDA\S207334 - BANCADA ENC. 1 PRAT LISA 304-1600X800X900MM TAMPO AQUEC. CRECORTE P5GN 14-03 BANDEJAS COLETORAS PRAT. PARCIAL EMBALA","DISTRIBUIÇÃO","BANCADA AQUECIDA","S207334 - BANCADA ENC. 1 PRAT LISA 304-1600X800X900MM TAMPO AQUEC. CRECORTE P5GN 14-03 BANDEJAS COLETORAS PRAT. PARCIAL EMBALA","True","True","True"
"S207344","GUICHE PARA DEVOLUÇÃO 1 BOX - 910X200X520","D:\2022\MOBILIARIO\GUICHE\S207344 -  GUICHE PARA DEVOLUÇÃO 1 BOX - 910X200X520","MOBILIARIO","GUICHE","S207344 -  GUICHE PARA DEVOLUÇÃO 1 BOX - 910X200X520","True","True","True"
"S207345","TANQUE 100X1000X200 M - 01 CUBA ESP LD","D:\2022\AUXILIARES\TANQUE\S207345 - TANQUE 100X1000X200 M - 01 CUBA ESP LD","AUXILIARES","TANQUE","S207345 - TANQUE 100X1000X200 M - 01 CUBA ESP LD","True","False","False"
"S207346","GRELHA DE PISO L PRO 800X150X75 MM C SAIDA LATERAL","D:\2022\AUXILIARES\GRELHA DE PISO\S207346 - GRELHA DE PISO L PRO 800X150X75 MM C SAIDA LATERAL","AUXILIARES","GRELHA DE PISO","S207346 - GRELHA DE PISO L PRO 800X150X75 MM C SAIDA LATERAL","True","True","True"
"S207349","GABINETE  NEUTRO ABERTO - INOX 304 - 1000X700X900 MM COM CANTONEIRAS E LIXEIRA ESQ BASCULANTE COM PEDAL","D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S207349 - GABINETE  NEUTRO ABERTO - INOX 304 - 1000X700X900 MM COM CANTONEIRAS E LIXEIRA ESQ BASCULANTE COM PEDAL","MOBILIARIO","GABINETES","ESPECIAL","True","True","True"
"S207350","BANHO MARIA ELÉTRICO 3 GN's 700X400X216MM","D:\2022\COCÇÃO\ESPECIAL\S207350 - BANHO MARIA ELÉTRICO 3 GN's 700X400X216MM","COCÇÃO","ESPECIAL","S207350 - BANHO MARIA ELÉTRICO 3 GN's 700X400X216MM","True","False","False"
"S207351","EST MANIPULAÇÃO REFRIG CAB ESQ CENTRO 2P INOXIDAVEL-1530X700X1050MM CAB 8GN'S 1_3","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\HORIZONTAL\ESPECIAL\S207351-EST MANIPULAÇÃO REFRIG CAB ESQ CENTRO 2P INOXIDAVEL-1530X700X1050MM CAB 8GN'S 1_3","REFRIGERAÇÃO","REFRIGERADOR","HORIZONTAL","False","False","False"
"S207352","GABINETE  NEUTRO ABERTO - INOX 304 - 1000X700X900 MM COM CANTONEIRAS E LIXEIRA DIR BASCULANTE COM PEDAL","D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S207352 - GABINETE  NEUTRO ABERTO - INOX 304 - 1000X700X900 MM COM CANTONEIRAS E LIXEIRA DIR BASCULANTE COM PEDAL","MOBILIARIO","GABINETES","ESPECIAL","True","True","True"
"S207353","PRAT SUP LISA SOBRE MONT DIR 3 PL 304 1890X450X1045MM C SUP BISN","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S207353 - PRAT SUP LISA SOBRE MONT DIR 3 PL 304 1890X450X1045MM C SUP BISN","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","False","False","False"
"S207354","GABINETE NEUTRO ABERTO COM LIXEIRA INOX 304 PORTA BASCULANTE E PEDAL 400X700X900 MM","D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S207354 - GABINETE NEUTRO ABERTO COM LIXEIRA INOX 304 PORTA BASCULANTE E PEDAL 400X700X900 MM","MOBILIARIO","GABINETES","ESPECIAL","True","False","False"
"S207355","PRAT SUP LISA SOBRE MONT DIR 2 PL 304 1980X450X890MM C SUP BISN","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S207355 - PRAT SUP LISA SOBRE MONT DIR 2 PL 304 1980X450X890MM C SUP BISN","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","False","False","False"
"S207358","PLATIBANDA LISA INOX 304 600X300X30MM","D:\2022\MOBILIARIO\PLATIBANDA\S207358 - PLATIBANDA LISA INOX 304 600X300X30MM","MOBILIARIO","PLATIBANDA","S207358 - PLATIBANDA LISA INOX 304 600X300X30MM","True","True","True"
"S207360","ESTANTE 4 PLANOS LISOS LP INOX 430 - 800X400X1750","D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S207360 -  ESTANTE 4 PLANOS LISOS LP INOX 430 - 800X400X1750","MOBILIARIO","ESTANTES","PLANOS LISOS","True","True","True"
"S207362","PRAT. SOBRE MONT. 3 PLANOS INOX 430 - 1 PLANO C SUPORTE P BISNAGA E 2 P LISO 1600X400X1270","D:\2022\LINHA DELIVERY\PRATELEIRA\S207362 - PRAT. SOBRE MONT. 3 PLANOS INOX 430 - 1 PLANO C SUPORTE P BISNAGA E 2 P LISO 1600X400X1270","LINHA DELIVERY","PRATELEIRA","S207362 - PRAT. SOBRE MONT. 3 PLANOS INOX 430 - 1 PLANO C SUPORTE P BISNAGA E 2 P LISO 1600X400X1270","True","True","True"
"S207363","BANHO MARIA ELÉTRICO 4 GN's 880X400X216MM","D:\2022\COCÇÃO\ESPECIAL\S207363 - BANHO MARIA ELÉTRICO 4 GN's 880X400X216MM","COCÇÃO","ESPECIAL","S207363 - BANHO MARIA ELÉTRICO 4 GN's 880X400X216MM","False","False","False"
"S207364","MODULO CUBA DE GELO 304 C_DRENO 300X500X300MM","D:\2022\AUXILIARES\S207364 - MODULO CUBA DE GELO 304 C_DRENO 300X500X300MM","AUXILIARES","S207364 - MODULO CUBA DE GELO 304 C_DRENO 300X500X300MM","","False","False","False"
"S207365","PLATIBANDA INOX 304 C_PRAT SOBRE MONTANTES 2 PL 2300X400X800MM","D:\2022\MOBILIARIO\PLATIBANDA\S207365 - PLATIBANDA INOX 304 C_PRAT SOBRE MONTANTES 2 PL 2300X400X800MM","MOBILIARIO","PLATIBANDA","S207365 - PLATIBANDA INOX 304 C_PRAT SOBRE MONTANTES 2 PL 2300X400X800MM","False","False","False"
"S207366","FREEZER HORIZONTAL 4 P CAB. ESQ. INOXIDÁVEL - 2500X700X900 MM","D:\2022\REFRIGERAÇÃO\FREEZER\HORIZONTAL\PORTA\S207366 - FREEZER HORIZONTAL 4 P CAB. ESQ. INOXIDÁVEL - 2500X700X900 MM","REFRIGERAÇÃO","FREEZER","HORIZONTAL","True","True","True"
"S207368","GABINETE NEUTRO 2P 304 TAMPO CENTRO ESTENDIDO AQUEC 1770X1100X900 B. MARIA. 1 GN 12 E 2GN NEUTRAS C3 PARES CANTON ESQ","D:\2022\MOBILIARIO\GABINETES\NEUTRO\S207368 - GABINETE NEUTRO 2P 304 TAMPO CENTRO ESTENDIDO AQUEC 1770X1100X900 B. MARIA. 1 GN 12 E 2GN NEUTRAS C3 PARES CANTON ESQ","MOBILIARIO","GABINETES","NEUTRO","True","True","True"
"S207369","GABINETE NEUTRO ABERTO 430 - 1100X600X1860MM TAMPO CENTRO C NICHO P EMBALAGENS E HEAT LAMP","D:\2022\MOBILIARIO\GABINETES\NEUTRO\S207369 - GABINETE NEUTRO ABERTO 430 - 1100X600X1860MM TAMPO CENTRO C NICHO P EMBALAGENS E HEAT LAMP","MOBILIARIO","GABINETES","NEUTRO","True","True","True"
"S207370","TANQUE 1000X1000X200 - 01 CUBA ESP LE","D:\2022\AUXILIARES\TANQUE\S207370 - TANQUE 1000X1000X200 - 01 CUBA ESP LE","AUXILIARES","TANQUE","S207370 - TANQUE 1000X1000X200 - 01 CUBA ESP LE","True","True","True"
"S207371","CHAPA A GAS L700 720MM GN 720X750X270MM C SAPATAS ALUMINIO","D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\CHAPA\S207371 - CHAPA A GAS L700 720MM GN 720X750X270MM C SAPATAS ALUMINIO","COCÇÃO","LINHA PROFISSIONAL","LINHA 700","False","False","False"
"S207372","CHAR BROILER A GAS L700 720 MM C SAPATAS ALUMINIO","D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\CHAR BROILER\S207372 - CHAR BROILER A GAS L700 720 MM C SAPATAS ALUMINIO","COCÇÃO","LINHA PROFISSIONAL","LINHA 700","False","False","False"
"S207373","REF. HOR. 1 P. CAB. ESQ. C CAB. REF. P 5 GN'S-C T. AQUEC. E MESA 1600MM C ROD","D:\2022\LINHA DELIVERY\REFRIGERADOR\S207373- REF. HOR. 1 P. CAB. ESQ. C CAB. REF. P 5 GN'S-C T. AQUEC. E MESA 1600MM C ROD","LINHA DELIVERY","REFRIGERADOR","S207373- REF. HOR. 1 P. CAB. ESQ. C CAB. REF. P 5 GN'S-C T. AQUEC. E MESA 1600MM C ROD","True","True","True"
"S207374","REFRIG BASE DIR INOXIDÁVEL-6 GAV L700-200X700X660MM","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\HORIZONTAL\BAIXO\S207374 - REFRIG BASE DIR INOXIDÁVEL-6 GAV L700-200X700X660MM","REFRIGERAÇÃO","REFRIGERADOR","HORIZONTAL","False","False","False"
"S207376","FRUTEIRA DE PAREDE 430 - 750X400X300","D:\2022\ACESSORIOS\FRUTEIRA\S207376 -  FRUTEIRA DE PAREDE 430 - 750X400X300","ACESSORIOS","FRUTEIRA","S207376 -  FRUTEIRA DE PAREDE 430 - 750X400X300","True","True","True"
"S207380","REFRIG. BASE ESQ INOXIDÁVEL-4 GAV. 1 PT - 1880X700X660MM","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\HORIZONTAL\BAIXO\S207380 - REFRIG. BASE ESQ INOXIDÁVEL-4 GAV. 1 PT - 1880X700X660MM","REFRIGERAÇÃO","REFRIGERADOR","HORIZONTAL","False","False","False"
"S207381","COIFA ENC C FILTROS C ILUMINAÇÃO - INOX-430 - 4000X1200X450MM BI P","D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S207381 - COIFA ENC C FILTROS C ILUMINAÇÃO - INOX-430 - 4000X1200X450MM BI P","EXAUSTÃO","COIFAS","ENCOSTO","False","False","False"
"S207382","REVESTIMENTO DE PAREDE 4700X1250MM INOX 430","D:\2022\ACESSORIOS\REVESTIMENTOS\S207382 - REVESTIMENTO DE PAREDE 4700X1250MM INOX 430","ACESSORIOS","REVESTIMENTOS","S207382 - REVESTIMENTO DE PAREDE 4700X1250MM INOX 430","False","False","False"
"S207384","ESCORREDOR DE PRATOS 430 950X350X190MM","D:\2022\MOBILIARIO\ESCORREDO DE PRATOS\S207384 - ESCORREDOR DE PRATOS 430 950X350X190MM","MOBILIARIO","ESCORREDO DE PRATOS","S207384 - ESCORREDOR DE PRATOS 430 950X350X190MM","True","True","True"
"S207386","DUTO EM 45° P LIGAÇÃO NO EXAUSTOR","D:\2022\EXAUSTÃO\DUTOS\S207386 - DUTO EM 45° P LIGAÇÃO NO EXAUSTOR","EXAUSTÃO","DUTOS","S207386 - DUTO EM 45° P LIGAÇÃO NO EXAUSTOR","True","True","True"
"S207387","BANCADA ESQUEL DE CENTRO L PRO PRAT LISA 430 - 1300X800X900","D:\2022\MOBILIARIO\MESAS\ESQUELETO\S207387 - BANCADA ESQUEL DE CENTRO L PRO PRAT LISA 430 - 1300X800X900","MOBILIARIO","MESAS","ESQUELETO","True","False","False"
"S207400","GUICHE PARA DEVOLUÇÃO DE BANDEJAS 2 BOXES, SEGUNDO BOX A 300MM - INOX 430 - 800X400X600","D:\2022\MOBILIARIO\GUICHE\COM PRATELEIRA\S207400 - GUICHE PARA DEVOLUÇÃO DE BANDEJAS 2 BOXES, SEGUNDO BOX A 300MM - INOX 430 - 800X400X600","MOBILIARIO","GUICHE","COM PRATELEIRA","True","True","True"
"S207407","GUICHE PARA DEVOLUCAO 304 - 5 BOX-2000X400X480 MM","D:\2022\MOBILIARIO\GUICHE\COM PRATELEIRA\S207407 - GUICHE PARA DEVOLUCAO 304 - 5 BOX-2000X400X480 MM","MOBILIARIO","GUICHE","COM PRATELEIRA","True","False","False"
"S207418","GABINETE NEUTRO C PORTAS 304-1100X1100X900 TAMPO CENTRO AQUEC C BANHO MARIA 3GN 1-3 E 1 GN NEUTRA","D:\2022\MOBILIARIO\GABINETES\NEUTRO\S207418 - GABINETE NEUTRO C PORTAS 304-1100X1100X900 TAMPO CENTRO AQUEC C BANHO MARIA 3GN 1-3 E 1 GN NEUTRA","MOBILIARIO","GABINETES","NEUTRO","False","False","False"
"S207419","SUPORTE P 12 BISNAGAS VERT. INOX 600X150X500","D:\2022\LINHA DELIVERY\S207419 - SUPORTE P 12 BISNAGAS VERT. INOX 600X150X500","LINHA DELIVERY","S207419 - SUPORTE P 12 BISNAGAS VERT. INOX 600X150X500","","True","False","False"
"S207420","PRAT. SOBRE MONT. 2 PLANOS 304 - 1 PLANO 5GN 1-3 1 PLANO LISO C SUPORTE P ROLO DE ETIQUETA 1100X400X560MM","D:\2022\LINHA DELIVERY\PRATELEIRA\S207420 - PRAT. SOBRE MONT. 2 PLANOS 304 - 1 PLANO 5GN 1-3 1 PLANO LISO C SUPORTE P ROLO DE ETIQUETA 1100X400X560MM","LINHA DELIVERY","PRATELEIRA","S207420 - PRAT. SOBRE MONT. 2 PLANOS 304 - 1 PLANO 5GN 1-3 1 PLANO LISO C SUPORTE P ROLO DE ETIQUETA 1100X400X560MM","False","False","False"
"S207421","MODULO ESCORREDOR  430 P SAIDA LINHA DE MONTAGEM FASTFOOD C PRATELEIRAS INTERM C PORT EMBALAGEM 600X1100X830","D:\2022\MOBILIARIO\GABINETES\S207421 - MODULO ESCORREDOR  430 P SAIDA LINHA DE MONTAGEM FASTFOOD C PRATELEIRAS INTERM C PORT EMBALAGEM 600X1100X830","MOBILIARIO","GABINETES","S207421 - MODULO ESCORREDOR  430 P SAIDA LINHA DE MONTAGEM FASTFOOD C PRATELEIRAS INTERM C PORT EMBALAGEM 600X1100X830","True","False","False"
"S207422","BANCADA DE CENTRO PRAT. INF LISA - 600X1100X900","D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S207422 -  BANCADA DE CENTRO PRAT. INF LISA - 600X1100X900","MOBILIARIO","MESAS","ESPECIAIS","True","False","False"
"S207430","PRATL SUP LISA L PRO-INOX-304  - 700X500 MM","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\MÃO FRANCESA INVERTIDA\S207430 - PRATL SUP LISA L PRO-INOX-304  - 700X500 MM","MOBILIARIO","PRATELEIRA SUPERIOR","MÃO FRANCESA INVERTIDA","True","True","True"
"S207431","BANCADA CENTRO PRAT. LISA C BANHO MARIA P6GN 1_3X150MM-1800X900X900MM PRAT. S MONT 1 PL","D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S207431 - BANCADA CENTRO PRAT. LISA C BANHO MARIA P6GN 1_3X150MM-1800X900X900MM PRAT. S MONT 1 PL","MOBILIARIO","MESAS","ESPECIAIS","False","False","False"
"S207438","BANCAD ADE ENTRADASAIDA MAQ. LAVAR 1250X780X900MM INOX-304 C PRAT. PERF","D:\2022\MOBILIARIO\MESAS\MESA ENT. SAIDA MAQ. LAVAR\S207438 - BANCAD ADE ENTRADASAIDA MAQ. LAVAR 1250X780X900MM INOX-304 C PRAT. PERF","MOBILIARIO","MESAS","MESA ENT. SAIDA MAQ. LAVAR","True","True","True"
"S207439","FREEZER HORIZ. 3P CAB. ESQ. INOXIDÁVEL 2000X700X860 MM C_ROD","D:\2022\REFRIGERAÇÃO\FREEZER\HORIZONTAL\PORTA\S207439 - FREEZER HORIZ. 3P CAB. ESQ. INOXIDÁVEL 2000X700X860 MM C_ROD","REFRIGERAÇÃO","FREEZER","HORIZONTAL","False","False","False"
