filePath,ext,sizeBytes,sizeMB,domain,relevanceScore,keywordHits
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206979 - COIFA DE ENCOSTO C FILTROS E ILUMINACAO-430- 2800X1000X450 MM\PROJETO\S206979 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24458,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206977 - COIFA DE ENCOSTO C FILTROS E ILUMINACAO-430- 1000X700X450 MM\PROJETO\S206977 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24639,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206978 - COIFA DE ENCOSTO C FILTROS E ILUMINACAO-430- 2750X1500X450 MM\PROJETO\S206978 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24515,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206959 - COIFA DE ENCOSTO S FILTROS E ILUMINAÇÃO-INOX 430 -950X900X450 MM\PROJETO\S206959 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22503,0.021,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206934 - COIFA DE ENCOSTO CFILTROS C ILUMINAÇÃO -INOX-430 -4050X900X450MM BI PARTIDA\PROJETO\S206934 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24733,0.024,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206848 - COIFA DE ENCOSTO CFILTROS E ILUMINACAO 430  - 3800X900X450 MM\PROJETO\S206848 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23749,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206884 - COIFA DE ENCOSTO CFILTROS E ILUMINACAO-304- 2200X1400X450 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26874,0.026,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S150526 - COIFA DE ENCOSTO C- FILTROS E ILUMINAÇÃO - 304 - 3000X900X450MM\PROJETO\S150526 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24320,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S150524 - COIFA DE ENCOSTO C- FILTROS E ILUMINAÇÃO - 304 - 2340X900X450MM\PROJETO\S150624\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24167,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S150521 - COIFA DE ENCOSTO C FILTROS E ILUMINAÇÃO-304- 1260X900X450 MM\PROJETO\S150521 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24077,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S206459 - COIFA DE ENCOSTO S FILTRO S ILUMINAÇÃO 304 2000X600X450\PROJETO\S206459\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23339,0.022,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S150626 - COIFA DE ENCOSTO C FILTRO E ILUMINAÇÃO - 430 300X900X450MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24478,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S205279 - COIFA DE ENCOSTO C FILTROS E ILUMINACAO-430- 2390X900X450 MM\PROJETO\S205279\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24185,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S150624 - COIFA DE ENCOSTO C- FILTROS E ILUMINAÇÃO - 430 - 2340X900X450MM\PROJETO\S150624 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23755,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S150625 - COIFA DE ENCOSTO CFILTROS E ILUMINACAO-430- 2700X900X450 MM\PROJETO\S150625 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24152,0.023,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S150610 - COIFA DE ENCOSTO C FILTRO INOX 430 2340X900X450MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26948,0.026,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\COIFAS\ENCOSTO\S207381 - COIFA ENC C FILTROS C ILUMINAÇÃO - INOX-430 - 4000X1200X450MM BI P\ORDEM DE PRODUÇÃO.xlsx,.xlsx,22300,0.021,coccao,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S207386 - DUTO EM 45° P LIGAÇÃO NO EXAUSTOR\PROJETO\S207386 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,20535,0.02,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S207321 - DUTO BICO DE FLAUTA Ø 500X650MM\PROJETO\S207321 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25258,0.024,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S206596 - DUTO RETANGULAR 590X380X1200\PROJETO\S206596\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23221,0.022,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S206516 - TRANSFORMADOR DE - 590X380MM P 550 MM\PROJETO\S206516 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23254,0.022,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S206504 - DUTO COM ÂNGULO 120° DE 1085mm\PROJETO\S206504 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23300,0.022,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S206503 - T DE CONEXÃO 90° HORIZONTAL 930x732x443mm\PROJETO\S206503 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24153,0.023,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S206429 - DUTO REDUÇÃO 250MM - 651X444X250MM\PROJETO\S206429 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22890,0.022,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S206375 - T DE CONEXÃO 90° VERTICAL 590x724x460mm\PROJETO\S206375 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22833,0.022,outros,8,ordem; producao
D:\2022\EXAUSTÃO\DUTOS\S206573 - T DE CONEXAOHORIZONTAL E VERTICAL 790X730X556\PROJETO\S206573\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23272,0.022,outros,8,ordem; producao
D:\2022\COCÇÃO\ACESSORIOS\S200971 - CHAPA BIFETEIRA DE FOGAO 500X500\PROJETO\S200971\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23369,0.022,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\ACESSORIOS\S150191 -  CHAPA BIFEIRA DE SOBREPOR P FOGAO INDUSTRIAL  - AÇO CARBONO 1020 - 420X880\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25959,0.025,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\ESPECIAL\S207363 - BANHO MARIA ELÉTRICO 4 GN's 880X400X216MM\ORDEM DE PRODUÇÃO.xlsx,.xlsx,22348,0.021,coccao,8,ordem; producao
D:\2022\COCÇÃO\ESPECIAL\S207350 - BANHO MARIA ELÉTRICO 3 GN's 700X400X216MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24375,0.023,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 900\FOGÕES\S162002 - FOGAO A GAS 6 QUEIMADORES L900 - 1350X960X270MM\PROJETO\S162002 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25548,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 900\FOGÕES\S162001 - FOGAO A GAS 4 QUEIMADORES L900 - 900X960X270MM\PROJETO\S162001 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25453,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAPA\S150203 - CHAPA ELETRICA L700 360X750X270MM 220V TRIF\PROJETO\S150203 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27241,0.026,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\FOGÕES\S207155 - FOGAO A  GAS GLP 2 QUEIMADORES E BANHO MARIA 4 GN'S L700 720MM\PROJETO\S207155 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26639,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\FOGÕES\S206993 - FOGAO A GAS GLP 4 QUEIMADORES DUPLOS 9Kw L700 720MM\PROJETO\S206993 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25844,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\MÓDULO BASE\S150052 - MODULO BASE ABERTO 1080X600X650 MM\PROJETO\S150052 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23069,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\MÓDULO BASE\S150051 - MODULO BASE ABERTO 720X600X650 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26151,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\MÓDULO BASE\S206859 - GABINETE NEUTRO COM PORTAS-INOX-430 - 1950X700X650 MM\PROJETO\S206859 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24338,0.023,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\MÓDULO BASE\MÓDULO BASE ABERTO 1120X600X650 MM\PROJETO\MBA1120 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22688,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\S150451 - COZEDOR DE MASSA A GAS GLP L700 360MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,30889,0.029,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\BANHO MARIA\S150076 - BANHO MARIA A GAS GN - 360X750X270 MM\PROJETO\S150076 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26391,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\FOGÃO\S150383 - FOGAO A GAS GN 6 QUEIMADORES L700 1080MM\PROJETO\S150383 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25499,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\FOGÃO\S150321 - FOGAO A GAS 4 QUEIMADORES L700 720 MM\PROJETO\S150321 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25750,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\FRITADEIRA\S162033 - FRITADEIRA ELETRICA FULL 14 LITROS SOBREPOR 360X750X250MM 380 TRIF\PROJETO\S162033 - ORDEM  DE PRODUÇÃO.xlsx,.xlsx,24504,0.023,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\FRITADEIRA\S150002 - FRITADEIRA ELETRICA FULL 23L 220V-CDIG-400X750X1100MM\PROJETO\S150002 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26402,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\CHAPA\S207371 - CHAPA A GAS L700 720MM GN 720X750X270MM C SAPATAS ALUMINIO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25310,0.024,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\CHAPA\S150207 - CHAPA A GAS L700 720MM GN 720X750X270MM\PROJETO\S150207 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27212,0.026,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\CHAPA\S150201 - CHAPA A GAS GLP L700 720X750X270MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,28011,0.027,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\CHAR BROILER\S207372 - CHAR BROILER A GAS L700 720 MM C SAPATAS ALUMINIO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24918,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\CHAR BROILER\S150251 - CHAR BROILER A GAS L700 720 MM\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24859,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAIR BROILER\S150254 - CHAIR BROILER ELÉTRICO L700 720X750X900mm 220V TRI F\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22635,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAIR BROILER\S150253 - CHAIR BROILER ELETRICO L700 360X750X900mm 220V TRI F\PROJETO\S200253\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,28541,0.027,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAIR BROILER\S206704 -CHAIR BROILER A GAS GN ALTO DESENMPENHO 400X800X900\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22635,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAIR BROILER\S206704 -CHAIR BROILER A GAS GN ALTO DESENMPENHO 400X800X900\PROJETO\S206704\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,28120,0.027,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAIR BROILER\S206667 - CHAR BROILER A GAS ALTO DESEMPENHO 1000X820X900 MM\PROJETO\S206667 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,29797,0.028,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S206958 - BASE DE APOIO FECHADA COM PORTAS LA 950X700x660 MM\PROJETO\S206958 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27301,0.026,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S206956 - BASE DE APOIO FECHADA COM PORTAS LA 900X700x660 MM\PROJETO\S206956 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27291,0.026,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S206400 - BASE DE APOIO TUBULAR PARA CONSERVADOR DE FRITURAS LA FECHADO 370X660X680MM\PROJETO\S206400 ORDEM DE PRODUÇÃO.xlsx,.xlsx,23520,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S150144 - BASE DE APOIO TUBULAR LA 350X660X670 MM\PROJETO\S150144 -ORDEM DE PRODUÇÃO.xlsx,.xlsx,22901,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S150139 - BASE DE APOIO TUBULAR LA 470X660x670 MM\PROJETO\S150139 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22926,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S150049 - BASE DE APOIO TUBULAR LA 1200X660X670 MM\PROJETO\S150049 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,20839,0.02,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S150048 - BASE DE APOIO TUBULAR LA 920X660x670 MM\PROJETO\S150048 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22903,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S150047 - BASE DE APOIO TUBULAR LA 620X660X670 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24175,0.023,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S150046-BASE DE APOIO TUBULAR LA 320X660x670 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,20856,0.02,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\BASE APOIO\S150045 - BASE DE APOIO TUBULAR PARA CONSERVADOR DE FRITURAS LA\PROJETO\S150045 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22747,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\KITS\S206868 - DIVISÓRIA PARA CONSERVADOR DE FRITURAS AR FORÇADO\PROJETO\S206868 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,21968,0.021,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\KITS\S150672 - KIT PRATELEIRA GRADEADA REMOVÍVEL P LINHA AMERICANA 1200MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24207,0.023,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\KITS\S150673 - KIT SUPORTE PARA UTENSILIOS PARA LINHA AMERICANA 300MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23179,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\KITS\S150670 - KIT PRATELEIRA GRADEADA REMOVIVEL PARA LINHA AMERICANA 600MM\PROJETO\S150670 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,20656,0.02,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\KITS\S150128 - PEGADORDOSADOR DE BATATAS\PROJETO\S150128 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,21931,0.021,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\KITS\S150671 - KIT PRATELEIRA GRADEADA REMOVIVEL PARA LINHA AMERICANA 900MM\S150671 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,20719,0.02,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\KITS\Nova pasta\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22655,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\ELÉTRICA\CONSERVADOR DE FRITURAS\S205142 - CONSERVADOR DE FRITURAS AF 450X680X326 MM\PROJETO\S205142 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25250,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\ELÉTRICA\CHAR BROILER\S150133 - CHAR BROILER ELÉTRICO LA 1200MM 1200X680X325MM\PROJETO\S150133 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25258,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\ELÉTRICA\CHAPA\S207252 - CHAPA ELÉTRICA LA 1200MM 1200X680X345MM 220V - 3-4 LISA 1-4 FRISADA\PROJETO\S207252 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25927,0.025,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA AMERICANA\ELÉTRICA\CHAPA\S150149 - CHAPA ELÉTRICA LA 1200MM 1200X680X325MM 380V\PROJETO\S150149 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25258,0.024,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA AMERICANA\ELÉTRICA\CHAPA\S150116 - CHAPA ELÉTRICA LA 900MM 900X680X325MM\PROJETO\S150116 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26084,0.025,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA AMERICANA\FRITADEIRA\S150129 - FRITADEIRA ELETRICA FULL 23L 220V LA - 400X750X1100MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,28190,0.027,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\FRITADEIRA\S150124 - TAMPA PARA FRITADEIRA LINHA AMERICANA ELÉTRICA\PROJETO\S150124\S150124.xlsx,.xlsx,22633,0.022,coccao,1,
D:\2022\COCÇÃO\LINHA AMERICANA\FRITADEIRA\S150123 - TAMPA PARA FRITADEIRA LINHA AMERICANA GÁS\PROJETO\S150123\S150123.xlsx,.xlsx,22632,0.022,coccao,1,
"D:\2022\COCÇÃO\LINHA AMERICANA\FRITADEIRA\S150130 - FRITADEIRA ELETRICA SPLI 23L (11,5+11,5) 220V LA -400X750X1100MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx",.xlsx,25962,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\FRITADEIRA\SXXXXXX - FRITADEIRA ELÉTRICA 3 TANQUE\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,22350,0.021,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\CHAR BROILER\S150374 - CHAR BROILER HÍBRIDO A GAS GLP LA 600MM C GRELHA CHAPA E RASPADOR\PROJETO\S150374 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26807,0.026,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA AMERICANA\CHAR BROILER\S150137 - CHAR BROILER A GAS GN LA 330MM 330X680X325MM\PROJETO\S150137 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25613,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\CHAR BROILER\S150135 - CHAR BROILER A GAS GLP LA 330MM 330X680X325MM\PROJETO\S150135 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27253,0.026,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\CHAR BROILER\S150093- CHAR BROILER A GAS LA-600MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22635,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\CHAPA\S150136 - CHAPA A GAS GN LA 300MM 300X680X325MM\PROJETO\S150136 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25685,0.024,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA AMERICANA\CHAPA\S150134 - CHAPA A GAS GLP LA 300MM 300X680X325MM\PROJETO\S150134 - ORDEM DE PRODUÇÃO_20241016_005330.xlsx,.xlsx,26352,0.025,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA AMERICANA\CHAPA\S150145 - CHAPA LA 600MM 600X680X325 C CONTROLADOR DE TEMPERATURA\PROJETO\S150145 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25742,0.025,coccao,9,ordem; producao; chapa
D:\2022\COCÇÃO\LINHA AMERICANA\CONSERVADOR DE FRITURA\S205142 - CONSERVADOR DE FRITURAS AF 450X680X326 MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22635,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\CONSERVADOR DE FRITURA\S206431 - CONSERVADOR DE FRITURA LA 350 TOMADA PADRAO PARAGUAI\ORDEM DE PRODUÇÃO ( PADRÃO )-.xlsx,.xlsx,22918,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\CONSERVADOR DE FRITURA\S206431 - CONSERVADOR DE FRITURA LA 350 TOMADA PADRAO PARAGUAI\S150092 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,310222,0.296,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\MODULO NEUTRO\S207447 - MODULO NEUTRO LA COM 1 GAV - ESP LDE C 30MM - 300X680X325\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,23675,0.023,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA AMERICANA\MODULO NEUTRO\S206957 - MODULO NEUTRO LA 300X680x325 MM\PROJETO\S206957 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23073,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\BANHO MARIA\S150333 - BANHO MARIA A GAS GLP INOX 1000X1000X900 MM\PROJETO\S150333 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,28269,0.027,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FORNO\S150337 - FORNO A GAS GLP 2 CAMARA INOX 850X900X1400MM\PROJETO\S150337 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25258,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S203610 - FOGAO INDUSTRIAL INOX 4 B CENTRO 1000X1000X900 - GRELHA LISA\PROJETO\S203610 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25506,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S201488 - FOGAO IND BAIXO 02 BOCA 50X50 INOX 304 - 1200X700X460 MM\PROJETO\S201488 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25213,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S201489 - FOGAO IND BAIXO 01 BOCA 50X50 INOX 304 - 600X700X460 MM\PROJETO\S201489 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25031,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S150380 - FOGAO INDUSTRIAL INOX 08 QD CENTRO GÁS GN 2000X1000X900\PROJETO\S150380 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27855,0.027,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S201487 - FOGAO IND BAIXO 02 BOCAS 30X30 INOX 304 - 600X700X600 MM\PROJETO\S201487 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25462,0.024,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S150340 - FOGAO INDUSTRIAL INOX 02 QD ENCOSTO 1000X500X900\PROJETO\S150340 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23496,0.022,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S150326 - FOGAO INDUSTRIAL INOXIDAVEL O6 QD ENCOSTO - 1500X1000X900\PROJETO\S150326 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26137,0.025,coccao,8,ordem; producao
D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S150327 - FOGAO INDUSTRIAL INOX 08 QD ENCOSTO GÁS GLP 2000X1000X900\PROJETO\S150327 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,29671,0.028,coccao,8,ordem; producao
